video_id,title,published_at,category,language,duration_seconds,views,likes,comments,shares,sentiment_score,region,ads_enabled,watch_time_hours,estimated_revenue_usd,subscribers_gained
v0208,Middle East Budget Watch #208,2024-07-26,Finance,Arabic,712,121965,5394,1567,1195,0.82,Middle East,True,11156.4,737.96,214
v0209,Middle East Launch Meta #209,2024-07-27,Gaming,Arabic,861,177792,11546,1173,1249,0.7,Middle East,True,20917.8,857.38,763
v0210,Middle East Studio Reset #210,2024-07-28,Lifestyle,Arabic,409,196667,13746,1414,447,0.79,Middle East,False,12097.1,632.26,537
v0211,Africa Growth Workshop #211,2024-07-29,Education,English,793,95587,4906,712,493,0.83,Africa,True,11052.4,562.31,278
v0212,Africa Next.js Review #212,2024-07-30,Technology,English,576,131267,8885,594,849,0.81,Africa,False,9713.6,200.12,273
v0213,Africa Revenue Pulse #213,2024-07-31,Business,English,560,77220,5034,891,347,0.74,Africa,False,4954.9,248.01,141
v0214,Africa Investor Lens #214,2024-08-01,Finance,English,586,89471,6227,1141,254,0.74,Africa,True,7110.3,722.18,140
v0215,Africa Creator Challenge #215,2024-08-02,Gaming,French,868,359679,25714,2467,3421,0.77,Africa,True,43881.7,1017.52,1375
v0216,Africa Weekly Upgrade #216,2024-08-03,Lifestyle,French,502,176459,13278,985,559,0.8,Africa,True,12463.8,1689.65,592
v0217,North America SQL Playbook #217,2024-08-04,Education,English,833,132448,7502,1097,411,0.81,North America,True,16878.1,1230.23,388
v0218,North America AI Systems #218,2024-08-05,Technology,Spanish,640,100302,6651,417,375,0.8,North America,True,7746.3,296.72,241
v0219,North America Boardroom Brief #219,2024-08-06,Business,Spanish,824,211948,10959,1514,1828,0.82,North America,False,24114.7,304.67,485
v0220,North America Budget Watch #220,2024-08-07,Finance,Spanish,472,287652,11859,4359,577,0.74,North America,False,16655.9,695.92,985
v0221,North America Launch Meta #221,2024-08-08,Gaming,English,947,649503,29508,6267,1507,0.78,North America,False,97242.1,1694.09,860
v0222,North America Studio Reset #222,2024-08-09,Lifestyle,English,332,237200,9031,1113,702,0.92,North America,False,11366.1,241.65,708
v0223,Europe Growth Workshop #223,2024-08-10,Education,German,928,81594,4313,1134,378,0.73,Europe,True,8766.0,360.82,351
v0224,Europe Next.js Review #224,2024-08-11,Technology,English,753,183060,9796,1867,1865,0.87,Europe,False,13330.2,293.18,352
v0225,Europe Revenue Pulse #225,2024-08-12,Business,English,678,190123,8426,2701,587,0.71,Europe,True,17513.8,1930.42,453
v0226,Europe Investor Lens #226,2024-08-13,Finance,English,485,76575,3521,710,673,0.8,Europe,True,3395.5,206.24,299
v0227,Europe Creator Challenge #227,2024-08-14,Gaming,English,731,343941,21307,2316,3051,0.68,Europe,True,20679.6,1067.21,1430
v0228,Europe Weekly Upgrade #228,2024-08-15,Lifestyle,German,573,249067,19516,2220,2018,0.79,Europe,False,17003.6,445.16,621
v0229,Asia SQL Playbook #229,2024-08-16,Education,Hindi,801,105492,6722,693,460,0.83,Asia,True,9514.5,727.41,128
v0230,Asia AI Systems #230,2024-08-17,Technology,Hindi,714,180820,14775,1861,356,0.77,Asia,True,14241.0,1476.27,484
v0231,Asia Boardroom Brief #231,2024-08-18,Business,Hindi,716,185525,11625,717,1642,0.8,Asia,True,13603.2,1652.56,491
v0232,Asia Budget Watch #232,2024-08-19,Finance,Hindi,639,73162,5708,307,765,0.88,Asia,False,4563.8,215.45,277
v0233,Asia Launch Meta #233,2024-08-20,Gaming,Hindi,832,233599,14575,2871,1135,0.68,Asia,False,24237.2,277.21,1008
v0234,Asia Studio Reset #234,2024-08-21,Lifestyle,Hindi,664,117120,5847,1309,1032,0.81,Asia,True,8325.7,466.63,446
v0235,Latin America Growth Workshop #235,2024-08-22,Education,Portuguese,813,43551,2580,351,105,0.86,Latin America,True,4792.4,338.16,132
v0236,Latin America Next.js Review #236,2024-08-23,Technology,Portuguese,874,107081,8578,1243,355,0.78,Latin America,True,14590.7,857.69,455
v0237,Latin America Revenue Pulse #237,2024-08-24,Business,Portuguese,661,126560,5076,1595,1272,0.88,Latin America,True,12911.8,715.63,566
v0238,Latin America Investor Lens #238,2024-08-25,Finance,Spanish,539,57003,2222,553,266,0.71,Latin America,True,2661.0,302.41,120
v0239,Latin America Creator Challenge #239,2024-08-26,Gaming,Spanish,831,306644,13512,3730,1486,0.75,Latin America,False,36125.5,806.52,358
v0240,Latin America Weekly Upgrade #240,2024-08-27,Lifestyle,Portuguese,491,162942,9290,2330,1216,0.79,Latin America,True,10720.7,630.38,204
v0241,Middle East SQL Playbook #241,2024-08-28,Education,Arabic,555,66134,2544,722,472,0.8,Middle East,True,4334.9,187.94,284
v0242,Middle East AI Systems #242,2024-08-29,Technology,Arabic,544,128102,6872,1335,1262,0.95,Middle East,True,8541.3,993.13,261
v0243,Middle East Boardroom Brief #243,2024-08-30,Business,Arabic,779,149321,8141,1072,1128,0.84,Middle East,True,14800.6,620.8,162
v0244,Middle East Budget Watch #244,2024-08-31,Finance,Arabic,804,180824,10235,2655,742,0.84,Middle East,True,18969.3,1016.72,415
v0245,Middle East Launch Meta #245,2024-09-01,Gaming,English,763,183536,8606,783,1531,0.75,Middle East,True,18550.8,599.89,404
v0246,Middle East Studio Reset #246,2024-09-02,Lifestyle,English,649,176996,9574,1804,1653,0.71,Middle East,False,13495.7,536.76,472
v0247,Africa Growth Workshop #247,2024-09-03,Education,English,497,87532,3595,1344,499,0.77,Africa,True,6715.7,341.71,152
v0248,Africa Next.js Review #248,2024-09-04,Technology,English,678,196317,15289,851,1016,0.94,Africa,True,14835.8,1009.81,386
v0249,Africa Revenue Pulse #249,2024-09-05,Business,French,767,128689,7875,1387,1311,0.81,Africa,False,8720.5,141.0,479
v0250,Africa Investor Lens #250,2024-09-06,Finance,French,548,57032,2410,486,409,0.74,Africa,False,4172.6,104.64,136
v0251,Africa Creator Challenge #251,2024-09-07,Gaming,French,827,97817,4912,1312,440,0.8,Africa,True,11819.5,909.13,332
v0252,Africa Weekly Upgrade #252,2024-09-08,Lifestyle,English,579,240604,12993,2783,826,0.76,Africa,True,13512.6,2171.92,864
v0253,North America SQL Playbook #253,2024-09-09,Education,Spanish,730,123160,4989,1741,1163,0.91,North America,False,7444.9,161.73,482
v0254,North America AI Systems #254,2024-09-10,Technology,English,665,128956,9481,1265,944,0.76,North America,True,7734.3,366.03,297
v0255,North America Boardroom Brief #255,2024-09-11,Business,Spanish,681,272305,20949,3502,2122,0.82,North America,True,19049.8,1529.05,427
v0256,North America Budget Watch #256,2024-09-12,Finance,English,646,183806,6426,2436,1558,0.83,North America,False,9647.2,571.11,600
v0257,North America Launch Meta #257,2024-09-13,Gaming,English,799,906257,42791,13316,8345,0.65,North America,True,84180.5,3898.75,1864
v0258,North America Studio Reset #258,2024-09-14,Lifestyle,Spanish,505,233718,13350,1800,982,0.89,North America,True,12492.5,1112.43,770
v0259,Europe Growth Workshop #259,2024-09-15,Education,French,691,175183,12021,2048,1835,0.76,Europe,True,12193.9,1027.42,413
v0260,Europe Next.js Review #260,2024-09-16,Technology,English,628,112266,6380,1712,552,0.73,Europe,True,7325.6,440.74,370
v0261,Europe Revenue Pulse #261,2024-09-17,Business,French,725,58760,3914,452,151,0.75,Europe,True,4608.9,493.87,121
v0262,Europe Investor Lens #262,2024-09-18,Finance,German,686,133256,8588,1433,959,0.78,Europe,True,10721.3,548.67,189
v0263,Europe Creator Challenge #263,2024-09-19,Gaming,French,876,201133,8772,1732,1358,0.71,Europe,True,26617.5,1240.8,423
v0264,Europe Weekly Upgrade #264,2024-09-20,Lifestyle,French,635,123869,4556,1133,448,0.8,Europe,True,11068.6,878.85,192
v0265,Asia SQL Playbook #265,2024-09-21,Education,English,666,122542,4193,1246,999,0.87,Asia,True,12605.1,1171.21,447
v0266,Asia AI Systems #266,2024-09-22,Technology,Japanese,691,269824,13633,1379,1386,0.9,Asia,True,23556.1,1053.06,1047
v0267,Asia Boardroom Brief #267,2024-09-23,Business,Hindi,604,155467,10410,804,1627,0.78,Asia,False,11144.4,420.43,245
v0268,Asia Budget Watch #268,2024-09-24,Finance,Hindi,612,149009,7749,1714,1268,0.67,Asia,True,11765.9,1077.72,174
v0269,Asia Launch Meta #269,2024-09-25,Gaming,English,720,261933,10830,3192,1907,0.72,Asia,True,19609.0,2032.86,869
v0270,Asia Studio Reset #270,2024-09-26,Lifestyle,Hindi,645,289147,18404,2033,2494,0.76,Asia,True,22243.6,2125.29,1076
v0271,Latin America Growth Workshop #271,2024-09-27,Education,Spanish,549,84422,5659,802,324,0.8,Latin America,True,3779.5,278.1,117
v0272,Latin America Next.js Review #272,2024-09-28,Technology,Portuguese,681,78567,3636,502,817,0.78,Latin America,True,5541.9,488.79,106
v0273,Latin America Revenue Pulse #273,2024-09-29,Business,Spanish,668,162023,6410,2291,1546,0.73,Latin America,False,8800.1,190.77,529
v0274,Latin America Investor Lens #274,2024-09-30,Finance,Portuguese,695,91476,6688,529,483,0.75,Latin America,True,9879.8,431.79,214
v0275,Latin America Creator Challenge #275,2024-10-01,Gaming,Portuguese,968,316297,11644,4833,1007,0.8,Latin America,False,34571.3,729.54,1204
v0276,Latin America Weekly Upgrade #276,2024-10-02,Lifestyle,Portuguese,704,140221,10411,2196,411,0.82,Latin America,True,15018.8,488.1,342
v0277,Middle East SQL Playbook #277,2024-10-03,Education,Arabic,772,143575,6425,2217,1349,0.74,Middle East,True,13403.9,1144.05,454
v0278,Middle East AI Systems #278,2024-10-04,Technology,English,641,101163,7513,1060,1051,0.76,Middle East,True,5498.9,770.71,156
v0279,Middle East Boardroom Brief #279,2024-10-05,Business,English,754,107562,4806,1241,570,0.79,Middle East,False,8015.6,212.75,409
v0280,Middle East Budget Watch #280,2024-10-06,Finance,English,840,97396,3394,832,205,0.76,Middle East,True,10084.5,880.66,367
v0281,Middle East Launch Meta #281,2024-10-07,Gaming,English,743,211398,15562,2897,1933,0.75,Middle East,False,16708.3,580.81,655
v0282,Middle East Studio Reset #282,2024-10-08,Lifestyle,English,676,115310,5536,1155,911,0.66,Middle East,True,6556.8,447.45,171
v0283,Africa Growth Workshop #283,2024-10-09,Education,French,879,85203,4766,1130,684,0.81,Africa,True,6660.8,496.98,361
v0284,Africa Next.js Review #284,2024-10-10,Technology,English,746,106454,6168,1078,236,0.8,Africa,False,12174.4,311.45,286
v0285,Africa Revenue Pulse #285,2024-10-11,Business,English,643,45875,3500,400,325,0.76,Africa,True,3965.0,208.1,109
v0286,Africa Investor Lens #286,2024-10-12,Finance,French,514,84815,5930,613,670,0.82,Africa,False,6430.2,221.27,362
v0287,Africa Creator Challenge #287,2024-10-13,Gaming,English,747,189858,15398,2207,1924,0.81,Africa,True,16983.0,1521.83,404
v0288,Africa Weekly Upgrade #288,2024-10-14,Lifestyle,English,702,150927,10016,2214,972,0.77,Africa,False,15765.9,284.69,157
v0289,North America SQL Playbook #289,2024-10-15,Education,English,836,59991,2503,424,238,0.94,North America,True,7314.3,479.13,121
v0290,North America AI Systems #290,2024-10-16,Technology,English,626,167561,7501,1941,868,0.74,North America,True,12618.0,1477.1,575
v0291,North America Boardroom Brief #291,2024-10-17,Business,English,703,237907,10959,2678,2044,0.79,North America,False,24791.5,690.8,996
v0292,North America Budget Watch #292,2024-10-18,Finance,Spanish,706,147375,7091,842,1140,0.62,North America,True,9894.7,582.96,412
v0293,North America Launch Meta #293,2024-10-19,Gaming,Spanish,952,216424,7417,2019,2154,0.84,North America,True,17237.4,2130.33,668
v0294,North America Studio Reset #294,2024-10-20,Lifestyle,Spanish,560,229162,10211,1328,548,0.75,North America,True,15379.7,1339.28,659
v0295,Europe Growth Workshop #295,2024-10-21,Education,English,735,226514,18033,2543,1343,0.88,Europe,True,20680.3,1917.81,741
v0296,Europe Next.js Review #296,2024-10-22,Technology,English,574,111762,8943,1344,513,0.76,Europe,True,9737.8,1114.37,262
v0297,Europe Revenue Pulse #297,2024-10-23,Business,French,736,71166,4157,682,311,0.72,Europe,True,6873.6,362.84,91
v0298,Europe Investor Lens #298,2024-10-24,Finance,English,700,231886,15345,3053,2162,0.77,Europe,True,18431.4,790.88,668
v0299,Europe Creator Challenge #299,2024-10-25,Gaming,French,857,310447,20778,1178,2494,0.72,Europe,False,22216.0,315.05,503
v0300,Europe Weekly Upgrade #300,2024-10-26,Lifestyle,German,534,202488,13009,1804,394,0.86,Europe,True,14372.8,1371.19,657
v0301,Asia SQL Playbook #301,2024-10-27,Education,Japanese,689,192212,12863,2130,816,0.84,Asia,True,20213.6,1071.59,745
v0302,Asia AI Systems #302,2024-10-28,Technology,English,537,208006,12520,3224,635,0.88,Asia,True,14882.1,2024.01,786
v0303,Asia Boardroom Brief #303,2024-10-29,Business,Japanese,858,225038,11908,2327,571,0.81,Asia,True,18708.4,1886.53,796
v0304,Asia Budget Watch #304,2024-10-30,Finance,English,701,185552,13743,1100,626,0.81,Asia,True,18567.9,1715.9,738
v0305,Asia Launch Meta #305,2024-10-31,Gaming,Japanese,885,308300,21219,2956,1442,0.75,Asia,True,24700.1,2377.82,416
v0306,Asia Studio Reset #306,2024-11-01,Lifestyle,Japanese,463,161601,10873,873,1087,0.88,Asia,True,10727.6,1628.54,256
v0307,Latin America Growth Workshop #307,2024-11-02,Education,Portuguese,586,46633,1886,590,440,0.88,Latin America,True,3185.1,251.73,96
v0308,Latin America Next.js Review #308,2024-11-03,Technology,Spanish,728,218520,13079,1483,2078,0.78,Latin America,True,13761.1,696.67,232
v0309,Latin America Revenue Pulse #309,2024-11-04,Business,Spanish,726,146951,6834,2156,954,0.81,Latin America,False,14020.2,176.78,348
v0310,Latin America Investor Lens #310,2024-11-05,Finance,Portuguese,649,106142,4825,1650,1097,0.78,Latin America,True,9214.8,902.87,158
v0311,Latin America Creator Challenge #311,2024-11-06,Gaming,Spanish,864,201292,7451,1634,437,0.81,Latin America,True,16806.9,1948.56,455
v0312,Latin America Weekly Upgrade #312,2024-11-07,Lifestyle,Portuguese,692,184585,8699,2357,1261,0.78,Latin America,False,15954.0,327.11,429
v0313,Middle East SQL Playbook #313,2024-11-08,Education,Arabic,677,38059,2879,364,228,0.83,Middle East,True,3286.4,247.93,56
v0314,Middle East AI Systems #314,2024-11-09,Technology,Arabic,727,138273,8696,1895,1044,0.84,Middle East,True,11339.5,715.67,193
v0315,Middle East Boardroom Brief #315,2024-11-10,Business,English,650,134806,5410,1469,400,0.81,Middle East,True,10552.4,1287.16,204
v0316,Middle East Budget Watch #316,2024-11-11,Finance,Arabic,834,119279,7844,840,303,0.78,Middle East,True,11489.2,1233.78,481
v0317,Middle East Launch Meta #317,2024-11-12,Gaming,Arabic,676,185489,11855,1833,604,0.69,Middle East,True,16787.2,1816.74,572
v0318,Middle East Studio Reset #318,2024-11-13,Lifestyle,Arabic,604,147814,8604,1292,458,0.91,Middle East,True,7860.7,932.97,465
v0319,Africa Growth Workshop #319,2024-11-14,Education,English,914,89786,6940,919,162,0.89,Africa,False,12596.1,226.77,225
v0320,Africa Next.js Review #320,2024-11-15,Technology,French,715,66000,4745,545,457,0.92,Africa,True,6522.6,563.64,226
v0321,Africa Revenue Pulse #321,2024-11-16,Business,English,758,52427,3288,539,211,0.78,Africa,True,3218.2,440.41,53
v0322,Africa Investor Lens #322,2024-11-17,Finance,English,697,84571,3308,746,582,0.71,Africa,True,5946.4,573.53,251
v0323,Africa Creator Challenge #323,2024-11-18,Gaming,French,706,166368,7083,1744,999,0.72,Africa,False,18492.2,378.29,617
v0324,Africa Weekly Upgrade #324,2024-11-19,Lifestyle,French,538,289009,19527,1596,1059,0.73,Africa,True,17369.5,1514.35,845
v0325,North America SQL Playbook #325,2024-11-20,Education,English,851,211996,8022,842,1090,0.86,North America,True,28346.5,1566.42,598
v0326,North America AI Systems #326,2024-11-21,Technology,English,621,348420,22832,4720,1494,0.83,North America,False,17995.3,811.26,977
v0327,North America Boardroom Brief #327,2024-11-22,Business,English,551,194546,7425,1351,1026,0.65,North America,True,14218.4,1121.07,330
v0328,North America Budget Watch #328,2024-11-23,Finance,English,747,64433,5169,448,455,0.74,North America,True,4605.5,634.78,194
v0329,North America Launch Meta #329,2024-11-24,Gaming,Spanish,739,286667,11356,2842,1158,0.74,North America,True,25928.5,2519.35,537
v0330,North America Studio Reset #330,2024-11-25,Lifestyle,Spanish,553,275168,15416,2547,1900,0.65,North America,False,12581.7,308.8,340
v0331,Europe Growth Workshop #331,2024-11-26,Education,French,815,63415,3230,646,500,0.78,Europe,False,5222.0,98.23,151
v0332,Europe Next.js Review #332,2024-11-27,Technology,French,758,171471,13625,2064,1666,0.78,Europe,False,15514.7,228.12,612
v0333,Europe Revenue Pulse #333,2024-11-28,Business,German,672,113340,4433,1700,870,0.77,Europe,True,10065.5,837.34,416
v0334,Europe Investor Lens #334,2024-11-29,Finance,French,566,189995,14494,2029,796,0.89,Europe,False,10192.3,520.51,529
v0335,Europe Creator Challenge #335,2024-11-30,Gaming,German,878,269724,16171,2638,1409,0.67,Europe,True,31718.8,1069.04,1191
v0336,Europe Weekly Upgrade #336,2024-12-01,Lifestyle,French,624,248849,18755,1453,1016,0.83,Europe,True,15762.6,2507.53,547
v0337,Asia SQL Playbook #337,2024-12-02,Education,English,629,78454,3720,451,230,0.92,Asia,True,6185.6,343.85,105
v0338,Asia AI Systems #338,2024-12-03,Technology,Hindi,755,285023,19794,2682,537,0.91,Asia,False,24390.0,332.8,1176
v0339,Asia Boardroom Brief #339,2024-12-04,Business,Japanese,676,362129,22182,3070,2827,0.86,Asia,True,20863.0,3240.25,966
v0340,Asia Budget Watch #340,2024-12-05,Finance,Japanese,570,207532,15125,1619,1117,0.83,Asia,True,12759.4,1639.66,647
v0341,Asia Launch Meta #341,2024-12-06,Gaming,Japanese,859,363621,24112,3488,2984,0.68,Asia,True,46774.2,2026.22,728
v0342,Asia Studio Reset #342,2024-12-07,Lifestyle,Japanese,643,510689,32373,4371,4949,0.77,Asia,False,28472.8,862.91,1071
v0343,Latin America Growth Workshop #343,2024-12-08,Education,Portuguese,925,115455,9127,1483,731,0.77,Latin America,True,12343.3,450.86,460
v0344,Latin America Next.js Review #344,2024-12-09,Technology,Spanish,715,178755,6625,2589,1174,0.83,Latin America,True,10557.9,1018.31,657
v0345,Latin America Revenue Pulse #345,2024-12-10,Business,Spanish,819,140985,6345,1793,797,0.77,Latin America,True,10436.8,945.81,225
v0346,Latin America Investor Lens #346,2024-12-11,Finance,Spanish,364,165747,9936,1144,939,0.79,Latin America,True,9409.6,1332.85,268
v0347,Latin America Creator Challenge #347,2024-12-12,Gaming,Portuguese,684,276985,13534,2171,1799,0.73,Latin America,True,27119.7,1674.79,631
v0348,Latin America Weekly Upgrade #348,2024-12-13,Lifestyle,Portuguese,508,222595,14916,2147,1863,0.87,Latin America,True,11744.1,1908.48,844
v0349,Middle East SQL Playbook #349,2024-12-14,Education,Arabic,867,104396,4801,1298,774,0.8,Middle East,False,13123.1,144.34,133
v0350,Middle East AI Systems #350,2024-12-15,Technology,Arabic,659,250543,16316,2542,1036,0.77,Middle East,True,15714.6,785.21,370
v0351,Middle East Boardroom Brief #351,2024-12-16,Business,Arabic,669,140377,4903,578,906,0.76,Middle East,True,8923.3,476.96,272
